run_accession	fastq_ftp
SRR2139877	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139877/SRR2139877.fastq.gz
SRR2139880	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139880/SRR2139880.fastq.gz
SRR2139890	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139890/SRR2139890.fastq.gz
SRR2139891	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139891/SRR2139891.fastq.gz
SRR2139892	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139892/SRR2139892.fastq.gz
SRR2139894	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139894/SRR2139894.fastq.gz
SRR2139897	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139897/SRR2139897.fastq.gz
SRR2139898	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139898/SRR2139898.fastq.gz
SRR2139901	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139901/SRR2139901.fastq.gz
SRR2139902	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139902/SRR2139902.fastq.gz
SRR2139905	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139905/SRR2139905.fastq.gz
SRR2139906	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139906/SRR2139906.fastq.gz
SRR2139914	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139914/SRR2139914.fastq.gz
SRR2139915	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139915/SRR2139915.fastq.gz
SRR2139916	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139916/SRR2139916.fastq.gz
SRR2139918	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139918/SRR2139918.fastq.gz
SRR2139919	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139919/SRR2139919.fastq.gz
SRR2139926	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139926/SRR2139926.fastq.gz
SRR2139933	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139933/SRR2139933.fastq.gz
SRR2139934	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139934/SRR2139934.fastq.gz
SRR2139935	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/005/SRR2139935/SRR2139935.fastq.gz
SRR2139938	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139938/SRR2139938.fastq.gz
SRR2139939	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139939/SRR2139939.fastq.gz
SRR2139941	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139941/SRR2139941.fastq.gz
SRR2139942	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139942/SRR2139942.fastq.gz
SRR2139943	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139943/SRR2139943.fastq.gz
SRR2139944	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139944/SRR2139944.fastq.gz
SRR2139947	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139947/SRR2139947.fastq.gz
SRR2139949	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139949/SRR2139949.fastq.gz
SRR2139951	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139951/SRR2139951.fastq.gz
SRR2139952	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139952/SRR2139952.fastq.gz
SRR2139956	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139956/SRR2139956.fastq.gz
SRR2139970	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/000/SRR2139970/SRR2139970.fastq.gz
SRR2139971	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/001/SRR2139971/SRR2139971.fastq.gz
SRR2139974	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139974/SRR2139974.fastq.gz
SRR2139976	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/006/SRR2139976/SRR2139976.fastq.gz
SRR2139979	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139979/SRR2139979.fastq.gz
SRR2139983	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/003/SRR2139983/SRR2139983.fastq.gz
SRR2139992	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/002/SRR2139992/SRR2139992.fastq.gz
SRR2139994	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/004/SRR2139994/SRR2139994.fastq.gz
SRR2139997	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/007/SRR2139997/SRR2139997.fastq.gz
SRR2139998	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/008/SRR2139998/SRR2139998.fastq.gz
SRR2139999	ftp.sra.ebi.ac.uk/vol1/fastq/SRR213/009/SRR2139999/SRR2139999.fastq.gz
SRR2140001	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140001/SRR2140001.fastq.gz
SRR2140003	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140003/SRR2140003.fastq.gz
SRR2140004	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140004/SRR2140004.fastq.gz
SRR2140007	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140007/SRR2140007.fastq.gz
SRR2140008	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140008/SRR2140008.fastq.gz
SRR2140011	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140011/SRR2140011.fastq.gz
SRR2140012	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140012/SRR2140012.fastq.gz
SRR2140013	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140013/SRR2140013.fastq.gz
SRR2140017	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140017/SRR2140017.fastq.gz
SRR2140022	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140022/SRR2140022.fastq.gz
SRR2140024	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140024/SRR2140024.fastq.gz
SRR2140033	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140033/SRR2140033.fastq.gz
SRR2140035	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140035/SRR2140035.fastq.gz
SRR2140036	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140036/SRR2140036.fastq.gz
SRR2140040	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140040/SRR2140040.fastq.gz
SRR2140041	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140041/SRR2140041.fastq.gz
SRR2140045	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140045/SRR2140045.fastq.gz
SRR2140055	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140055/SRR2140055.fastq.gz
SRR2140058	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140058/SRR2140058.fastq.gz
SRR2140060	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140060/SRR2140060.fastq.gz
SRR2140061	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140061/SRR2140061.fastq.gz
SRR2140068	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140068/SRR2140068.fastq.gz
SRR2140069	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140069/SRR2140069.fastq.gz
SRR2140070	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140070/SRR2140070.fastq.gz
SRR2140071	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140071/SRR2140071.fastq.gz
SRR2140072	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140072/SRR2140072.fastq.gz
SRR2140077	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140077/SRR2140077.fastq.gz
SRR2140079	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140079/SRR2140079.fastq.gz
SRR2140080	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140080/SRR2140080.fastq.gz
SRR2140084	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140084/SRR2140084.fastq.gz
SRR2140087	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140087/SRR2140087.fastq.gz
SRR2140088	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140088/SRR2140088.fastq.gz
SRR2140092	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140092/SRR2140092.fastq.gz
SRR2140093	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140093/SRR2140093.fastq.gz
SRR2140094	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140094/SRR2140094.fastq.gz
SRR2140096	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140096/SRR2140096.fastq.gz
SRR2140097	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140097/SRR2140097.fastq.gz
SRR2140100	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140100/SRR2140100.fastq.gz
SRR2140102	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140102/SRR2140102.fastq.gz
SRR2140104	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140104/SRR2140104.fastq.gz
SRR2140106	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140106/SRR2140106.fastq.gz
SRR2140109	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140109/SRR2140109.fastq.gz
SRR2140112	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140112/SRR2140112.fastq.gz
SRR2140113	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140113/SRR2140113.fastq.gz
SRR2140114	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140114/SRR2140114.fastq.gz
SRR2140117	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140117/SRR2140117.fastq.gz
SRR2140120	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140120/SRR2140120.fastq.gz
SRR2140121	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140121/SRR2140121.fastq.gz
SRR2140122	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140122/SRR2140122.fastq.gz
SRR2140124	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140124/SRR2140124.fastq.gz
SRR2140127	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140127/SRR2140127.fastq.gz
SRR2140128	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140128/SRR2140128.fastq.gz
SRR2140129	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140129/SRR2140129.fastq.gz
SRR2140130	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140130/SRR2140130.fastq.gz
SRR2140131	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140131/SRR2140131.fastq.gz
SRR2140133	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140133/SRR2140133.fastq.gz
SRR2140137	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140137/SRR2140137.fastq.gz
SRR2140145	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140145/SRR2140145.fastq.gz
SRR2140152	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140152/SRR2140152.fastq.gz
SRR2140157	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140157/SRR2140157.fastq.gz
SRR2140158	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140158/SRR2140158.fastq.gz
SRR2140164	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140164/SRR2140164.fastq.gz
SRR2140166	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140166/SRR2140166.fastq.gz
SRR2140170	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140170/SRR2140170.fastq.gz
SRR2140172	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140172/SRR2140172.fastq.gz
SRR2140174	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140174/SRR2140174.fastq.gz
SRR2140184	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140184/SRR2140184.fastq.gz
SRR2140185	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140185/SRR2140185.fastq.gz
SRR2140186	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140186/SRR2140186.fastq.gz
SRR2140187	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140187/SRR2140187.fastq.gz
SRR2140188	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140188/SRR2140188.fastq.gz
SRR2140190	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140190/SRR2140190.fastq.gz
SRR2140193	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140193/SRR2140193.fastq.gz
SRR2140195	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140195/SRR2140195.fastq.gz
SRR2140198	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140198/SRR2140198.fastq.gz
SRR2140201	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140201/SRR2140201.fastq.gz
SRR2140203	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140203/SRR2140203.fastq.gz
SRR2140205	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140205/SRR2140205.fastq.gz
SRR2140207	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140207/SRR2140207.fastq.gz
SRR2140212	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140212/SRR2140212.fastq.gz
SRR2140219	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140219/SRR2140219.fastq.gz
SRR2140220	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140220/SRR2140220.fastq.gz
SRR2140223	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140223/SRR2140223.fastq.gz
SRR2140224	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140224/SRR2140224.fastq.gz
SRR2140225	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140225/SRR2140225.fastq.gz
SRR2140230	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140230/SRR2140230.fastq.gz
SRR2140234	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140234/SRR2140234.fastq.gz
SRR2140240	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140240/SRR2140240.fastq.gz
SRR2140244	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140244/SRR2140244.fastq.gz
SRR2140245	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140245/SRR2140245.fastq.gz
SRR2140248	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140248/SRR2140248.fastq.gz
SRR2140255	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140255/SRR2140255.fastq.gz
SRR2140256	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140256/SRR2140256.fastq.gz
SRR2140257	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140257/SRR2140257.fastq.gz
SRR2140261	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140261/SRR2140261.fastq.gz
SRR2140263	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140263/SRR2140263.fastq.gz
SRR2140274	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140274/SRR2140274.fastq.gz
SRR2140275	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140275/SRR2140275.fastq.gz
SRR2140276	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140276/SRR2140276.fastq.gz
SRR2140279	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140279/SRR2140279.fastq.gz
SRR2140280	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140280/SRR2140280.fastq.gz
SRR2140285	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140285/SRR2140285.fastq.gz
SRR2140293	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140293/SRR2140293.fastq.gz
SRR2140294	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140294/SRR2140294.fastq.gz
SRR2140300	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140300/SRR2140300.fastq.gz
SRR2140301	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140301/SRR2140301.fastq.gz
SRR2140304	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140304/SRR2140304.fastq.gz
SRR2140305	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140305/SRR2140305.fastq.gz
SRR2140306	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140306/SRR2140306.fastq.gz
SRR2140309	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140309/SRR2140309.fastq.gz
SRR2140315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140315/SRR2140315.fastq.gz
SRR2140316	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140316/SRR2140316.fastq.gz
SRR2140317	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140317/SRR2140317.fastq.gz
SRR2140322	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140322/SRR2140322.fastq.gz
SRR2140323	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140323/SRR2140323.fastq.gz
SRR2140326	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140326/SRR2140326.fastq.gz
SRR2140329	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140329/SRR2140329.fastq.gz
SRR2140337	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140337/SRR2140337.fastq.gz
SRR2140343	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/003/SRR2140343/SRR2140343.fastq.gz
SRR2140344	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/004/SRR2140344/SRR2140344.fastq.gz
SRR2140345	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140345/SRR2140345.fastq.gz
SRR2140347	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140347/SRR2140347.fastq.gz
SRR2140350	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140350/SRR2140350.fastq.gz
SRR2140352	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140352/SRR2140352.fastq.gz
SRR2140355	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140355/SRR2140355.fastq.gz
SRR2140358	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140358/SRR2140358.fastq.gz
SRR2140368	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/008/SRR2140368/SRR2140368.fastq.gz
SRR2140377	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/007/SRR2140377/SRR2140377.fastq.gz
SRR2140382	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140382/SRR2140382.fastq.gz
SRR2140386	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/006/SRR2140386/SRR2140386.fastq.gz
SRR2140391	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/001/SRR2140391/SRR2140391.fastq.gz
SRR2140392	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140392/SRR2140392.fastq.gz
SRR2140399	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/009/SRR2140399/SRR2140399.fastq.gz
SRR2140400	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/000/SRR2140400/SRR2140400.fastq.gz
SRR2140402	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/002/SRR2140402/SRR2140402.fastq.gz
SRR2140375	ftp.sra.ebi.ac.uk/vol1/fastq/SRR214/005/SRR2140375/SRR2140375.fastq.gz
